play_session_id,user_id,date_key,start_ts,end_ts,duration_seconds,channel_code,status_code,total_score
1448,60,20241214,2024-12-14 09:34:42.119000-06:00,2024-12-14 16:14:42.119000-06:00,24000.0,MOBILE,ABORTED,2463
1449,107,20241219,2024-12-19 23:44:04.336000-06:00,2024-12-20 01:39:04.336000-06:00,6900.0,BROWSER,TIMEOUT,4875
1450,468,20241209,2024-12-09 23:03:02.479000-06:00,2024-12-10 08:06:02.479000-06:00,32580.0,MOBILE,ABORTED,988
1451,442,20241216,2024-12-16 17:28:35.450000-06:00,2024-12-16 21:10:35.450000-06:00,13320.0,MOBILE,ABORTED,2943
1452,365,20241121,2024-11-21 12:51:11.314000-06:00,2024-11-21 21:26:11.314000-06:00,30900.0,MOBILE,COMPLETED,4181
1453,133,20240914,2024-09-14 08:15:25.802000-06:00,2024-09-14 17:58:25.802000-06:00,34980.0,BROWSER,ABORTED,2389
1455,335,20241125,2024-11-25 03:58:24.717000-06:00,2024-11-25 13:09:24.717000-06:00,33060.0,BROWSER,COMPLETED,2916
1456,8,20241223,2024-12-23 07:45:37.937000-06:00,2024-12-23 14:06:37.937000-06:00,22860.0,BROWSER,TIMEOUT,1392
1457,456,20241228,2024-12-28 01:12:27.231000-06:00,2024-12-28 07:39:27.231000-06:00,23220.0,BROWSER,TIMEOUT,3004
1458,417,20241230,2024-12-30 07:15:00.399000-06:00,2024-12-30 14:31:00.399000-06:00,26160.0,BROWSER,COMPLETED,4940
1459,193,20241217,2024-12-17 18:21:35.355000-06:00,2024-12-17 23:28:35.355000-06:00,18420.0,BROWSER,TIMEOUT,1187
1460,158,20241018,2024-10-18 06:04:54.337000-06:00,2024-10-18 07:11:54.337000-06:00,4020.0,MOBILE,ABORTED,3844
1461,495,20240530,2024-05-30 12:15:42.752000-06:00,2024-05-30 20:45:42.752000-06:00,30600.0,MOBILE,TIMEOUT,1896
1462,374,20241215,2024-12-15 14:05:29.475000-06:00,2024-12-15 23:22:29.475000-06:00,33420.0,BROWSER,COMPLETED,1183
1463,110,20241229,2024-12-29 10:08:40.544000-06:00,2024-12-29 15:15:40.544000-06:00,18420.0,MOBILE,ABORTED,4654
1464,146,20241224,2024-12-24 06:07:54.593000-06:00,2024-12-24 10:30:54.593000-06:00,15780.0,BROWSER,ABORTED,2472
1465,470,20241229,2024-12-29 08:54:08.552000-06:00,2024-12-29 11:55:08.552000-06:00,10860.0,MOBILE,COMPLETED,2720
1466,3,20241230,2024-12-30 22:02:14.081000-06:00,2024-12-30 23:17:14.081000-06:00,4500.0,BROWSER,ABORTED,637
1467,32,20241228,2024-12-28 11:37:09.250000-06:00,2024-12-28 12:18:09.250000-06:00,2460.0,BROWSER,ABORTED,3373
1468,104,20241227,2024-12-27 22:41:37.191000-06:00,2024-12-28 01:43:37.191000-06:00,10920.0,MOBILE,TIMEOUT,3174
1469,28,20241218,2024-12-18 19:46:09.479000-06:00,2024-12-19 04:26:09.479000-06:00,31200.0,MOBILE,ABORTED,3803
1470,288,20240911,2024-09-11 14:38:35.598000-06:00,2024-09-11 15:55:35.598000-06:00,4620.0,MOBILE,TIMEOUT,3526
1471,491,20241226,2024-12-26 20:10:01.429000-06:00,2024-12-27 05:09:01.429000-06:00,32340.0,BROWSER,ABORTED,3753
1472,363,20240712,2024-07-12 17:40:04.690000-06:00,2024-07-13 02:38:04.690000-06:00,32280.0,MOBILE,ABORTED,3145
1473,313,20241230,2024-12-30 07:36:08.170000-06:00,2024-12-30 10:21:08.170000-06:00,9900.0,MOBILE,TIMEOUT,3545
1474,131,20241230,2024-12-30 14:04:39.298000-06:00,2024-12-30 17:13:39.298000-06:00,11340.0,MOBILE,COMPLETED,988
1477,70,20240225,2024-02-25 15:21:12.780000-06:00,2024-02-25 18:58:12.780000-06:00,13020.0,BROWSER,COMPLETED,1169
1478,252,20241230,2024-12-30 15:34:43.383000-06:00,2024-12-30 20:25:43.383000-06:00,17460.0,MOBILE,ABORTED,1091
1479,279,20241218,2024-12-18 17:11:53.519000-06:00,2024-12-18 18:26:53.519000-06:00,4500.0,BROWSER,TIMEOUT,2718
1480,17,20241230,2024-12-30 21:11:14.414000-06:00,2024-12-30 23:35:14.414000-06:00,8640.0,MOBILE,ABORTED,2760
1481,423,20241207,2024-12-07 18:16:01.353000-06:00,2024-12-07 18:59:01.353000-06:00,2580.0,BROWSER,TIMEOUT,543
1482,172,20241229,2024-12-29 18:02:26.456000-06:00,2024-12-29 23:31:26.456000-06:00,19740.0,MOBILE,TIMEOUT,788
1483,305,20241230,2024-12-30 16:53:08.246000-06:00,2024-12-30 23:57:08.246000-06:00,25440.0,MOBILE,COMPLETED,2998
1484,399,20241217,2024-12-17 01:50:41.305000-06:00,2024-12-17 11:37:41.305000-06:00,35220.0,MOBILE,ABORTED,1297
1485,153,20241128,2024-11-28 09:51:55.367000-06:00,2024-11-28 13:45:55.367000-06:00,14040.0,BROWSER,COMPLETED,1142
1486,76,20241217,2024-12-17 07:39:45.724000-06:00,2024-12-17 09:32:45.724000-06:00,6780.0,BROWSER,ABORTED,1949
1487,260,20240727,2024-07-27 21:34:29.940000-06:00,2024-07-28 06:01:29.940000-06:00,30420.0,BROWSER,ABORTED,4949
1488,255,20241111,2024-11-11 10:46:40.520000-06:00,2024-11-11 16:42:40.520000-06:00,21360.0,MOBILE,TIMEOUT,3855
1489,106,20241129,2024-11-29 16:41:03.390000-06:00,2024-11-29 21:18:03.390000-06:00,16620.0,BROWSER,ABORTED,502
1490,488,20240808,2024-08-08 00:34:49.977000-06:00,2024-08-08 02:45:49.977000-06:00,7860.0,BROWSER,ABORTED,1602
1491,359,20241224,2024-12-24 18:42:14.976000-06:00,2024-12-25 01:52:14.976000-06:00,25800.0,BROWSER,COMPLETED,4334
1492,393,20241208,2024-12-08 17:10:45.049000-06:00,2024-12-09 01:19:45.049000-06:00,29340.0,BROWSER,COMPLETED,800
1493,481,20241202,2024-12-02 02:39:57.514000-06:00,2024-12-02 11:52:57.514000-06:00,33180.0,MOBILE,ABORTED,1389
1494,129,20241210,2024-12-10 06:34:04.854000-06:00,2024-12-10 10:18:04.854000-06:00,13440.0,BROWSER,COMPLETED,4331
1495,63,20241221,2024-12-21 17:21:32.291000-06:00,2024-12-21 17:32:32.291000-06:00,660.0,MOBILE,ABORTED,4160
1496,319,20241229,2024-12-29 13:45:47.396000-06:00,2024-12-29 22:32:47.396000-06:00,31620.0,BROWSER,COMPLETED,4003
1497,243,20241213,2024-12-13 23:34:02.770000-06:00,2024-12-14 06:21:02.770000-06:00,24420.0,BROWSER,TIMEOUT,2025
1498,219,20241125,2024-11-25 04:30:16.835000-06:00,2024-11-25 12:48:16.835000-06:00,29880.0,BROWSER,COMPLETED,2466
1499,138,20240925,2024-09-25 15:20:35.227000-06:00,2024-09-26 00:30:35.227000-06:00,33000.0,MOBILE,COMPLETED,4153
1500,399,20241229,2024-12-29 23:43:27.572000-06:00,2024-12-30 02:37:27.572000-06:00,10440.0,BROWSER,TIMEOUT,3047
1502,102,20240816,2024-08-16 23:38:00.267000-06:00,2024-08-17 00:41:00.267000-06:00,3780.0,MOBILE,ABORTED,2142
1503,395,20241027,2024-10-27 11:54:05.864000-06:00,2024-10-27 16:49:05.864000-06:00,17700.0,MOBILE,ABORTED,4028
1505,88,20241230,2024-12-30 00:25:52.183000-06:00,2024-12-30 04:41:52.183000-06:00,15360.0,MOBILE,ABORTED,2049
1506,122,20240702,2024-07-02 19:27:15.891000-06:00,2024-07-03 00:50:15.891000-06:00,19380.0,MOBILE,TIMEOUT,2632
1507,469,20241101,2024-11-01 18:41:54.394000-06:00,2024-11-02 03:37:54.394000-06:00,32160.0,BROWSER,COMPLETED,3748
1508,186,20241230,2024-12-30 10:04:35.652000-06:00,2024-12-30 13:12:35.652000-06:00,11280.0,BROWSER,ABORTED,584
1509,323,20241215,2024-12-15 18:46:26.393000-06:00,2024-12-16 02:41:26.393000-06:00,28500.0,BROWSER,TIMEOUT,4655
1510,56,20241224,2024-12-24 23:32:48.811000-06:00,2024-12-25 08:45:48.811000-06:00,33180.0,BROWSER,TIMEOUT,1995
1511,450,20241223,2024-12-23 16:18:08.958000-06:00,2024-12-23 20:56:08.958000-06:00,16680.0,BROWSER,TIMEOUT,2771
1512,127,20241228,2024-12-28 21:29:24.251000-06:00,2024-12-28 22:48:24.251000-06:00,4740.0,BROWSER,TIMEOUT,4218
1513,128,20241228,2024-12-28 09:58:54.639000-06:00,2024-12-28 14:55:54.639000-06:00,17820.0,MOBILE,ABORTED,386
1514,416,20241127,2024-11-27 10:26:40.518000-06:00,2024-11-27 13:05:40.518000-06:00,9540.0,MOBILE,COMPLETED,1746
1516,406,20241104,2024-11-04 10:55:04.174000-06:00,2024-11-04 11:17:04.174000-06:00,1320.0,MOBILE,TIMEOUT,4972
1517,338,20240822,2024-08-22 22:03:19.327000-06:00,2024-08-22 23:14:19.327000-06:00,4260.0,BROWSER,ABORTED,4390
1518,435,20240206,2024-02-06 04:02:52.901000-06:00,2024-02-06 11:55:52.901000-06:00,28380.0,MOBILE,TIMEOUT,1889
1519,254,20241225,2024-12-25 08:46:12.658000-06:00,2024-12-25 14:12:12.658000-06:00,19560.0,MOBILE,ABORTED,306
1520,323,20241228,2024-12-28 07:51:56.784000-06:00,2024-12-28 10:39:56.784000-06:00,10080.0,BROWSER,TIMEOUT,4905
1521,138,20241218,2024-12-18 07:52:16.228000-06:00,2024-12-18 09:27:16.228000-06:00,5700.0,MOBILE,TIMEOUT,3744
1522,306,20241222,2024-12-22 08:21:44.407000-06:00,2024-12-22 16:23:44.407000-06:00,28920.0,BROWSER,ABORTED,2594
1523,51,20241203,2024-12-03 02:52:05.660000-06:00,2024-12-03 11:48:05.660000-06:00,32160.0,MOBILE,TIMEOUT,747
1524,50,20241228,2024-12-28 10:14:10.199000-06:00,2024-12-28 11:38:10.199000-06:00,5040.0,BROWSER,TIMEOUT,4890
1525,399,20241230,2024-12-30 07:57:20.327000-06:00,2024-12-30 15:06:20.327000-06:00,25740.0,BROWSER,TIMEOUT,461
1526,379,20241019,2024-10-19 03:19:47.205000-06:00,2024-10-19 08:45:47.205000-06:00,19560.0,MOBILE,COMPLETED,2232
1528,283,20241016,2024-10-16 02:12:25.190000-06:00,2024-10-16 05:33:25.190000-06:00,12060.0,BROWSER,TIMEOUT,182
1529,249,20241118,2024-11-18 11:04:48.181000-06:00,2024-11-18 20:36:48.181000-06:00,34320.0,BROWSER,TIMEOUT,3397
1530,83,20241228,2024-12-28 06:24:00.275000-06:00,2024-12-28 13:23:00.275000-06:00,25140.0,MOBILE,TIMEOUT,1740
1531,363,20241010,2024-10-10 16:16:47.852000-06:00,2024-10-11 02:12:47.852000-06:00,35760.0,MOBILE,ABORTED,2034
1532,473,20241227,2024-12-27 03:29:22.972000-06:00,2024-12-27 05:42:22.972000-06:00,7980.0,BROWSER,ABORTED,4776
1533,468,20241223,2024-12-23 09:55:32.697000-06:00,2024-12-23 17:40:32.697000-06:00,27900.0,MOBILE,ABORTED,3433
1534,348,20241203,2024-12-03 11:02:37.027000-06:00,2024-12-03 18:07:37.027000-06:00,25500.0,BROWSER,COMPLETED,4165
1535,15,20240715,2024-07-15 16:33:39.666000-06:00,2024-07-15 22:57:39.666000-06:00,23040.0,MOBILE,ABORTED,2546
1537,412,20241201,2024-12-01 21:42:41.177000-06:00,2024-12-02 00:46:41.177000-06:00,11040.0,BROWSER,COMPLETED,2516
1538,102,20240908,2024-09-08 20:07:57.671000-06:00,2024-09-09 03:48:57.671000-06:00,27660.0,MOBILE,TIMEOUT,1853
1539,181,20241222,2024-12-22 01:27:44.940000-06:00,2024-12-22 09:27:44.940000-06:00,28800.0,BROWSER,ABORTED,3315
1540,73,20241202,2024-12-02 10:15:50.822000-06:00,2024-12-02 11:36:50.822000-06:00,4860.0,MOBILE,COMPLETED,566
1541,196,20241230,2024-12-30 13:28:54.422000-06:00,2024-12-30 14:37:54.422000-06:00,4140.0,MOBILE,TIMEOUT,1943
1543,359,20241229,2024-12-29 05:12:44.212000-06:00,2024-12-29 05:38:44.212000-06:00,1560.0,BROWSER,TIMEOUT,4395
1544,397,20241207,2024-12-07 05:48:16.386000-06:00,2024-12-07 09:18:16.386000-06:00,12600.0,MOBILE,TIMEOUT,199
1545,183,20241230,2024-12-30 10:19:23.191000-06:00,2024-12-30 12:57:23.191000-06:00,9480.0,BROWSER,COMPLETED,1901
1546,115,20241224,2024-12-24 08:47:19.344000-06:00,2024-12-24 11:58:19.344000-06:00,11460.0,BROWSER,COMPLETED,4619
1547,397,20241224,2024-12-24 02:06:18.738000-06:00,2024-12-24 05:33:18.738000-06:00,12420.0,BROWSER,ABORTED,1807
1548,93,20240629,2024-06-29 15:42:13.872000-06:00,2024-06-29 17:09:13.872000-06:00,5220.0,BROWSER,ABORTED,3988
1549,451,20241103,2024-11-03 07:52:48.022000-06:00,2024-11-03 09:56:48.022000-06:00,7440.0,BROWSER,COMPLETED,1631
1551,378,20241104,2024-11-04 04:50:48.379000-06:00,2024-11-04 12:21:48.379000-06:00,27060.0,BROWSER,TIMEOUT,2197
1553,263,20240921,2024-09-21 10:38:48.538000-06:00,2024-09-21 19:40:48.538000-06:00,32520.0,BROWSER,TIMEOUT,1506
1554,437,20241219,2024-12-19 00:25:05.396000-06:00,2024-12-19 08:54:05.396000-06:00,30540.0,BROWSER,COMPLETED,442
1555,188,20241017,2024-10-17 07:33:48.872000-06:00,2024-10-17 08:52:48.872000-06:00,4740.0,MOBILE,COMPLETED,1767
1556,432,20241227,2024-12-27 19:45:09.982000-06:00,2024-12-28 05:45:09.982000-06:00,36000.0,MOBILE,TIMEOUT,3563
1557,429,20241208,2024-12-08 00:49:58.641000-06:00,2024-12-08 01:17:58.641000-06:00,1680.0,MOBILE,TIMEOUT,4589
1558,34,20241226,2024-12-26 17:06:33.659000-06:00,2024-12-27 00:37:33.659000-06:00,27060.0,BROWSER,COMPLETED,123
1559,455,20241120,2024-11-20 20:49:29.639000-06:00,2024-11-21 03:30:29.639000-06:00,24060.0,MOBILE,TIMEOUT,603
1560,458,20241123,2024-11-23 04:03:34.315000-06:00,2024-11-23 08:32:34.315000-06:00,16140.0,MOBILE,TIMEOUT,1047
1561,267,20241127,2024-11-27 21:05:23.560000-06:00,2024-11-27 23:03:23.560000-06:00,7080.0,MOBILE,TIMEOUT,1118
1562,225,20241223,2024-12-23 18:42:34.078000-06:00,2024-12-23 19:29:34.078000-06:00,2820.0,BROWSER,COMPLETED,1955
1563,421,20241222,2024-12-22 22:43:22.069000-06:00,2024-12-23 02:54:22.069000-06:00,15060.0,BROWSER,ABORTED,4540
1564,479,20240905,2024-09-05 15:30:37.749000-06:00,2024-09-05 15:55:37.749000-06:00,1500.0,MOBILE,COMPLETED,549
1565,208,20241217,2024-12-17 09:25:43.818000-06:00,2024-12-17 13:30:43.818000-06:00,14700.0,BROWSER,TIMEOUT,3801
1568,371,20241219,2024-12-19 01:57:49.583000-06:00,2024-12-19 04:06:49.583000-06:00,7740.0,MOBILE,COMPLETED,497
1569,314,20241009,2024-10-09 22:54:23.986000-06:00,2024-10-10 01:40:23.986000-06:00,9960.0,MOBILE,COMPLETED,4880
1570,382,20241228,2024-12-28 07:14:59.349000-06:00,2024-12-28 12:08:59.349000-06:00,17640.0,MOBILE,COMPLETED,630
1571,176,20241228,2024-12-28 02:16:36.016000-06:00,2024-12-28 07:11:36.016000-06:00,17700.0,BROWSER,TIMEOUT,4907
1572,113,20240913,2024-09-13 12:02:42.642000-06:00,2024-09-13 20:46:42.642000-06:00,31440.0,MOBILE,TIMEOUT,4524
1573,296,20241228,2024-12-28 11:48:33.588000-06:00,2024-12-28 19:27:33.588000-06:00,27540.0,MOBILE,ABORTED,4813
1574,369,20241223,2024-12-23 08:54:46.124000-06:00,2024-12-23 09:41:46.124000-06:00,2820.0,BROWSER,COMPLETED,2177
1575,257,20240630,2024-06-30 20:11:34.362000-06:00,2024-07-01 02:54:34.362000-06:00,24180.0,MOBILE,ABORTED,302
1577,440,20240818,2024-08-18 00:12:41.427000-06:00,2024-08-18 08:10:41.427000-06:00,28680.0,BROWSER,TIMEOUT,1524
1578,329,20241230,2024-12-30 17:08:52.731000-06:00,2024-12-30 17:53:52.731000-06:00,2700.0,BROWSER,TIMEOUT,698
1579,373,20241012,2024-10-12 05:03:10.487000-06:00,2024-10-12 05:25:10.487000-06:00,1320.0,MOBILE,COMPLETED,2693
1580,35,20241107,2024-11-07 04:20:05.359000-06:00,2024-11-07 10:00:05.359000-06:00,20400.0,BROWSER,ABORTED,1479
1581,30,20240214,2024-02-14 13:21:27.027000-06:00,2024-02-14 16:20:27.027000-06:00,10740.0,MOBILE,TIMEOUT,4430
1582,129,20241226,2024-12-26 19:42:04.603000-06:00,2024-12-26 19:53:04.603000-06:00,660.0,BROWSER,ABORTED,324
1583,128,20241230,2024-12-30 13:35:20.819000-06:00,2024-12-30 15:20:20.819000-06:00,6300.0,MOBILE,COMPLETED,4227
1584,332,20241018,2024-10-18 05:15:10.858000-06:00,2024-10-18 09:39:10.858000-06:00,15840.0,BROWSER,TIMEOUT,2906
1585,166,20241213,2024-12-13 21:18:52.399000-06:00,2024-12-13 22:14:52.399000-06:00,3360.0,BROWSER,COMPLETED,665
1586,352,20241224,2024-12-24 23:28:36.732000-06:00,2024-12-25 08:40:36.732000-06:00,33120.0,BROWSER,ABORTED,4762
1588,203,20241109,2024-11-09 17:29:49.306000-06:00,2024-11-10 01:37:49.306000-06:00,29280.0,MOBILE,TIMEOUT,1236
1589,415,20241201,2024-12-01 04:16:41.635000-06:00,2024-12-01 12:16:41.635000-06:00,28800.0,MOBILE,ABORTED,2213
1590,52,20240714,2024-07-14 05:29:18.792000-06:00,2024-07-14 12:48:18.792000-06:00,26340.0,BROWSER,TIMEOUT,3729
1592,173,20241230,2024-12-30 20:04:54.337000-06:00,2024-12-30 20:09:54.337000-06:00,300.0,MOBILE,COMPLETED,1608
1593,317,20240330,2024-03-30 01:58:21.705000-06:00,2024-03-30 11:13:21.705000-06:00,33300.0,BROWSER,ABORTED,2459
1594,152,20240919,2024-09-19 20:47:28.770000-06:00,2024-09-20 04:34:28.770000-06:00,28020.0,MOBILE,COMPLETED,1414
1595,331,20241220,2024-12-20 18:32:40.883000-06:00,2024-12-21 03:31:40.883000-06:00,32340.0,MOBILE,ABORTED,2528
1596,445,20241229,2024-12-29 21:48:40.185000-06:00,2024-12-30 01:37:40.185000-06:00,13740.0,BROWSER,ABORTED,871
1598,230,20240629,2024-06-29 07:33:56.994000-06:00,2024-06-29 10:52:56.994000-06:00,11940.0,BROWSER,TIMEOUT,4858
1599,311,20241230,2024-12-30 16:38:58.090000-06:00,2024-12-30 21:13:58.090000-06:00,16500.0,BROWSER,COMPLETED,221
1600,135,20241226,2024-12-26 11:14:02.147000-06:00,2024-12-26 18:01:02.147000-06:00,24420.0,MOBILE,COMPLETED,1439
1601,259,20241225,2024-12-25 14:21:02.401000-06:00,2024-12-25 23:26:02.401000-06:00,32700.0,BROWSER,COMPLETED,2211
1602,474,20241214,2024-12-14 17:07:35.664000-06:00,2024-12-15 01:17:35.664000-06:00,29400.0,BROWSER,ABORTED,843
1603,239,20241207,2024-12-07 18:04:54.212000-06:00,2024-12-08 02:44:54.212000-06:00,31200.0,BROWSER,TIMEOUT,184
1604,239,20241224,2024-12-24 19:28:15.900000-06:00,2024-12-25 01:44:15.900000-06:00,22560.0,MOBILE,TIMEOUT,4705
1605,58,20241230,2024-12-30 10:12:33.139000-06:00,2024-12-30 12:56:33.139000-06:00,9840.0,BROWSER,COMPLETED,1118
1606,333,20241230,2024-12-30 08:34:22.458000-06:00,2024-12-30 12:59:22.458000-06:00,15900.0,BROWSER,ABORTED,233
1607,39,20241003,2024-10-03 20:24:33.237000-06:00,2024-10-03 23:03:33.237000-06:00,9540.0,MOBILE,ABORTED,3066
1608,466,20241230,2024-12-30 00:09:53.916000-06:00,2024-12-30 03:34:53.916000-06:00,12300.0,BROWSER,TIMEOUT,1256
1609,5,20241230,2024-12-30 20:17:07.118000-06:00,2024-12-30 23:14:07.118000-06:00,10620.0,MOBILE,COMPLETED,2168
1610,271,20241122,2024-11-22 11:19:02.065000-06:00,2024-11-22 20:20:02.065000-06:00,32460.0,MOBILE,COMPLETED,576
1611,200,20241227,2024-12-27 01:45:14.558000-06:00,2024-12-27 04:06:14.558000-06:00,8460.0,MOBILE,TIMEOUT,1474
1612,392,20241113,2024-11-13 23:14:03.638000-06:00,2024-11-14 04:57:03.638000-06:00,20580.0,BROWSER,COMPLETED,4618
1613,267,20241222,2024-12-22 21:12:09.807000-06:00,2024-12-22 22:30:09.807000-06:00,4680.0,BROWSER,ABORTED,1844
1614,363,20241215,2024-12-15 16:24:44.072000-06:00,2024-12-15 20:45:44.072000-06:00,15660.0,BROWSER,TIMEOUT,3836
1615,197,20241006,2024-10-06 12:42:39.307000-06:00,2024-10-06 14:50:39.307000-06:00,7680.0,MOBILE,ABORTED,1201
1616,181,20241224,2024-12-24 11:45:51.088000-06:00,2024-12-24 21:17:51.088000-06:00,34320.0,BROWSER,COMPLETED,576
1617,46,20241230,2024-12-30 15:12:21.457000-06:00,2024-12-30 18:14:21.457000-06:00,10920.0,MOBILE,COMPLETED,2884
1618,290,20241230,2024-12-30 14:43:54.987000-06:00,2024-12-30 20:29:54.987000-06:00,20760.0,BROWSER,ABORTED,3064
1619,426,20241205,2024-12-05 12:25:24.926000-06:00,2024-12-05 17:25:24.926000-06:00,18000.0,BROWSER,TIMEOUT,3175
1620,321,20241230,2024-12-30 20:38:28.377000-06:00,2024-12-30 21:26:28.377000-06:00,2880.0,MOBILE,TIMEOUT,2793
1621,405,20241217,2024-12-17 14:35:10.908000-06:00,2024-12-17 16:32:10.908000-06:00,7020.0,BROWSER,ABORTED,2881
1622,64,20241230,2024-12-30 19:56:01.166000-06:00,2024-12-30 20:53:01.166000-06:00,3420.0,MOBILE,TIMEOUT,1100
1623,251,20241204,2024-12-04 02:19:15.994000-06:00,2024-12-04 04:04:15.994000-06:00,6300.0,BROWSER,TIMEOUT,4099
1625,392,20241226,2024-12-26 07:30:10.605000-06:00,2024-12-26 10:58:10.605000-06:00,12480.0,BROWSER,ABORTED,4459
1626,349,20241230,2024-12-30 18:17:56.056000-06:00,2024-12-30 22:20:56.056000-06:00,14580.0,BROWSER,COMPLETED,1163
1627,307,20241227,2024-12-27 19:37:57.333000-06:00,2024-12-28 03:47:57.333000-06:00,29400.0,MOBILE,ABORTED,2609
1628,1,20240811,2024-08-11 20:08:35.250000-06:00,2024-08-12 02:36:35.250000-06:00,23280.0,MOBILE,TIMEOUT,4584
1629,32,20241228,2024-12-28 22:09:42.100000-06:00,2024-12-29 03:59:42.100000-06:00,21000.0,MOBILE,ABORTED,4009
1630,174,20241229,2024-12-29 19:01:48.132000-06:00,2024-12-30 03:09:48.132000-06:00,29280.0,BROWSER,COMPLETED,950
1631,214,20241225,2024-12-25 05:06:34.345000-06:00,2024-12-25 12:42:34.345000-06:00,27360.0,MOBILE,ABORTED,2095
1632,139,20241123,2024-11-23 20:33:21.287000-06:00,2024-11-24 02:46:21.287000-06:00,22380.0,MOBILE,TIMEOUT,561
1634,26,20240707,2024-07-07 21:07:21.498000-06:00,2024-07-08 03:14:21.498000-06:00,22020.0,MOBILE,ABORTED,4118
1635,344,20241218,2024-12-18 06:07:35.238000-06:00,2024-12-18 11:55:35.238000-06:00,20880.0,MOBILE,TIMEOUT,1452
1636,424,20241208,2024-12-08 03:03:01.925000-06:00,2024-12-08 11:30:01.925000-06:00,30420.0,BROWSER,COMPLETED,4366
1637,96,20240625,2024-06-25 05:12:55.582000-06:00,2024-06-25 12:07:55.582000-06:00,24900.0,MOBILE,TIMEOUT,2442
1638,15,20241119,2024-11-19 22:15:30.503000-06:00,2024-11-20 03:42:30.503000-06:00,19620.0,BROWSER,TIMEOUT,3878
1639,245,20241229,2024-12-29 11:00:53.290000-06:00,2024-12-29 19:36:53.290000-06:00,30960.0,MOBILE,COMPLETED,784
1640,213,20241229,2024-12-29 00:49:36.992000-06:00,2024-12-29 04:41:36.992000-06:00,13920.0,MOBILE,COMPLETED,964
1641,378,20241209,2024-12-09 20:06:41.024000-06:00,2024-12-10 03:10:41.024000-06:00,25440.0,MOBILE,COMPLETED,3287
1642,172,20241230,2024-12-30 07:54:15.954000-06:00,2024-12-30 08:38:15.954000-06:00,2640.0,BROWSER,COMPLETED,3648
1643,377,20241230,2024-12-30 16:48:29.553000-06:00,2024-12-30 17:05:29.553000-06:00,1020.0,BROWSER,TIMEOUT,3885
1644,338,20241015,2024-10-15 22:02:13.108000-06:00,2024-10-16 05:20:13.108000-06:00,26280.0,MOBILE,COMPLETED,2462
1645,148,20240812,2024-08-12 09:27:14.424000-06:00,2024-08-12 15:41:14.424000-06:00,22440.0,BROWSER,ABORTED,3237
1646,280,20241008,2024-10-08 08:08:40.934000-06:00,2024-10-08 17:39:40.934000-06:00,34260.0,BROWSER,COMPLETED,1486
1647,355,20241226,2024-12-26 12:11:14.929000-06:00,2024-12-26 13:02:14.929000-06:00,3060.0,MOBILE,TIMEOUT,3666
1648,447,20241220,2024-12-20 16:28:08.517000-06:00,2024-12-20 17:28:08.517000-06:00,3600.0,BROWSER,ABORTED,1374
1649,300,20241216,2024-12-16 01:59:10.464000-06:00,2024-12-16 06:44:10.464000-06:00,17100.0,BROWSER,COMPLETED,432
1650,190,20241210,2024-12-10 19:04:17.370000-06:00,2024-12-10 20:32:17.370000-06:00,5280.0,BROWSER,COMPLETED,1720
1652,165,20241012,2024-10-12 13:43:09.727000-06:00,2024-10-12 17:15:09.727000-06:00,12720.0,BROWSER,COMPLETED,1018
1653,164,20241224,2024-12-24 12:52:15.679000-06:00,2024-12-24 18:07:15.679000-06:00,18900.0,MOBILE,ABORTED,2621
1654,200,20241227,2024-12-27 05:15:49.990000-06:00,2024-12-27 12:30:49.990000-06:00,26100.0,BROWSER,ABORTED,1169
1655,232,20241228,2024-12-28 00:09:55.905000-06:00,2024-12-28 07:06:55.905000-06:00,25020.0,MOBILE,COMPLETED,3844
1656,34,20241227,2024-12-27 10:02:48.851000-06:00,2024-12-27 12:34:48.851000-06:00,9120.0,MOBILE,COMPLETED,3991
1657,287,20241229,2024-12-29 23:48:58.750000-06:00,2024-12-30 08:19:58.750000-06:00,30660.0,BROWSER,ABORTED,503
1659,322,20240618,2024-06-18 20:30:16.431000-06:00,2024-06-18 23:00:16.431000-06:00,9000.0,BROWSER,ABORTED,4144
1660,259,20241230,2024-12-30 11:50:56.995000-06:00,2024-12-30 17:29:56.995000-06:00,20340.0,BROWSER,TIMEOUT,4010
1661,230,20240821,2024-08-21 16:24:42.243000-06:00,2024-08-21 19:30:42.243000-06:00,11160.0,BROWSER,ABORTED,3449
1662,42,20241008,2024-10-08 02:13:06.445000-06:00,2024-10-08 09:54:06.445000-06:00,27660.0,MOBILE,TIMEOUT,314
1663,253,20241230,2024-12-30 09:39:15.151000-06:00,2024-12-30 11:59:15.151000-06:00,8400.0,MOBILE,TIMEOUT,4611
1664,318,20240814,2024-08-14 10:36:41.805000-06:00,2024-08-14 11:05:41.805000-06:00,1740.0,MOBILE,ABORTED,4324
1666,16,20241204,2024-12-04 03:17:05.985000-06:00,2024-12-04 11:52:05.985000-06:00,30900.0,BROWSER,ABORTED,3456
1668,185,20241116,2024-11-16 13:28:10.477000-06:00,2024-11-16 20:13:10.477000-06:00,24300.0,MOBILE,ABORTED,4128
1669,143,20241222,2024-12-22 03:05:48.346000-06:00,2024-12-22 05:42:48.346000-06:00,9420.0,BROWSER,ABORTED,4219
